Pair_ID,Layer,CosineSimilarity,LayerwiseActivationDistance,AttentionEntropy,SubspaceSimilarity,CKASimilarity
CC-010,11,0.40773242712020874,29.92315673828125,0.036904335021972656,0.19123029453476748,0.9831969773176173
CC-010,12,0.4131520390510559,32.01557540893555,0.03435325622558594,0.14591289032218666,0.98295082167357
CC-010,13,0.4346693158149719,34.379310607910156,0.03197669982910156,0.13468663535310554,0.9785913119782979
CC-010,14,0.4257228970527649,36.327674865722656,0.03014087677001953,0.13518772998272433,0.9781318565141045
CC-010,15,0.4401300549507141,39.39020538330078,0.024127960205078125,0.16366018471413663,0.9729940640010559
CC-010,16,0.4321606457233429,43.77503967285156,0.02051258087158203,0.20689250594755587,0.9652608592882808
CC-010,17,0.4058433771133423,50.05381774902344,0.015560150146484375,0.2374458284006878,0.9490634846070471
CC-010,18,0.40894627571105957,57.250877380371094,0.013081550598144531,0.2564829603313461,0.9137113084565008
CC-010,19,0.4159781336784363,64.91934967041016,0.008363723754882812,0.24862469779599466,0.8591023166349976
CC-010,20,0.4158298373222351,71.87674713134766,0.004361152648925781,0.22210282151296912,0.7968757600846746
CC-010,21,0.40770184993743896,83.38182067871094,0.0025205612182617188,0.13999601613661639,0.6264638447788782
CC-010,22,0.39306730031967163,98.07673645019531,0.0045680999755859375,0.07659860477030404,0.3331234848650795
CC-010,23,0.44990628957748413,115.59420013427734,0.005846977233886719,0.04309429117794427,0.11078211445861924
CC-010,24,0.23710381984710693,341.6664123535156,0.0019321441650390625,0.017867307937432523,0.03626588272998853
CC-011,0,0.5457837581634521,0.6766468286514282,0.0010042190551757812,0.3070349974184333,0.7324752619250843
CC-011,1,0.5959213972091675,7.470703601837158,0.00823211669921875,0.08613745945890655,0.9762510259693046
CC-011,2,0.5283689498901367,9.77511215209961,0.0035800933837890625,0.10040502871788438,0.9906578271047036
CC-011,3,0.46771240234375,12.201396942138672,0.0008449554443359375,0.12022273085285504,0.9988393625813407
CC-011,4,0.4273695945739746,14.583719253540039,0.0011892318725585938,0.11407968519467403,0.9987619151523109
