Bootstrap,Technique,S_CC_Pearson,S_CC_Spearman,S_CC_Pairwise,S_CC_Layer,S_CC_Variance,Num_Layers,S_CC_Pearson_Norm,S_CC_Spearman_Norm,S_CC_Pairwise_Norm,S_CC_Layer_Norm,S_CC_Variance_Norm,S_CC_Aggregate,Rank,Rank_Pearson,Rank_Spearman,Rank_Pairwise,Rank_Layer,Rank_Variance
241,Layer-wise Activation Distance,0.13963149036287945,0.125695481693504,0.5237494745691467,0.11841169472356144,0.10666827277016969,25,0.44144746703141036,0.20998989647761002,0.385542168674699,0.19396325113807275,0.4637098111486173,0.3389305188940819,3,4.0,3.0,2.0,2.0,3.0
241,CKA Similarity,0.14715470050454793,0.12573162665137405,0.5237494745691467,0.11841169169743034,0.01184251265930358,25,0.5331642605406919,0.21028519296863582,0.385542168674699,0.19396322466792446,0.02717106119084162,0.2700251816085585,4,3.0,2.0,2.0,4.0,4.0
241,Cosine Similarity,0.14726633673563577,0.125695481693504,0.5237494745691467,0.11841169472356144,0.005940364154297722,25,0.5345252376983188,0.20998989647761002,0.385542168674699,0.19396325113807275,0.0,0.2648041107977401,5,2.0,3.0,2.0,2.0,5.0
242,Attention Entropy Analysis,0.21325187771167958,0.2903184598833993,0.6898326898326899,0.26970138786312414,0.1060663893002278,24,1.0,1.0,1.0,1.0,0.45844573682685996,0.8916891473653721,1,1.0,1.0,1.0,1.0,3.0
242,Layer-wise Activation Distance,0.18016493337953748,0.21167311301179137,0.5967395967395968,0.19879534926756667,0.10687308435369061,25,0.7682017219200978,0.5603725623627692,0.4334203655352483,0.564061706784331,0.4621394383191285,0.557639158984315,2,4.0,2.0,2.0,2.0,2.0
242,CKA Similarity,0.18546593282543863,0.21161535744132007,0.5967395967395968,0.19872196509575937,0.011848014521880681,25,0.8053391055154977,0.5600497087615635,0.4334203655352483,0.5636105326496541,0.027037920423356905,0.4778915265770641,3,3.0,4.0,2.0,4.0,4.0
242,Cosine Similarity,0.18552779189689725,0.21167311301179137,0.5967395967395968,0.19879534926756667,0.00594300116140815,25,0.8057724736169394,0.5603725623627692,0.4334203655352483,0.564061706784331,0.0,0.4727254216598576,4,2.0,2.0,2.0,2.0,5.0
242,Subspace-oriented Representational Analysis,0.07051162698066751,0.11142756241283681,0.5255255255255254,0.10704983901082228,0.22434046916236589,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
243,Attention Entropy Analysis,0.15630624252135605,0.22135971205036045,0.5257142857142857,0.20966851581246446,0.09768109034213969,24,1.0,1.0,0.40000000000000124,1.0,0.4227887298407066,0.7645577459681416,1,1.0,1.0,4.0,1.0,3.0
243,Layer-wise Activation Distance,0.15089054970794027,0.1291295870979969,0.5362637362637362,0.12272324854842369,0.10471090713682776,25,0.9377378557747494,0.29464316960548476,1.0,0.284838869417413,0.4551132042212155,0.5944666198037725,2,2.0,3.0,1.0,3.0,2.0
243,CKA Similarity,0.14053426362230728,0.1293048127268298,0.5362637362637362,0.12285188947301139,0.011433728820242378,25,0.8186756046248459,0.2959832588032528,1.0,0.28589699474110586,0.026206470398657727,0.4853524657135725,3,3.0,2.0,1.0,2.0,4.0
243,Cosine Similarity,0.14043420669982293,0.1291295870979969,0.5362637362637362,0.12272324854842369,0.005734434732136014,25,0.8175252885428438,0.29464316960548476,1.0,0.284838869417413,0.0,0.47940146551314833,4,4.0,3.0,1.0,3.0,5.0
243,Subspace-oriented Representational Analysis,0.06932413034380223,0.09060302128325179,0.5186813186813186,0.08809414110726604,0.22321103502998751,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
244,Attention Entropy Analysis,0.23598164278378272,0.2598879225991682,0.6319073083778965,0.24272327607086183,0.10868878422701331,24,1.0,1.0,1.0,1.0,0.4890692559234335,0.8978138511846867,1,1.0,1.0,1.0,1.0,2.0
244,Layer-wise Activation Distance,0.1908980567495868,0.19803670547199728,0.5918003565062389,0.18488817845733013,0.10667072818503372,25,0.6325209321920027,0.6102856745167756,0.6525096525096529,0.6040878807608769,0.4794603225453156,0.5957728925049247,2,4.0,3.0,2.0,2.0,3.0
244,CKA Similarity,0.1925039353699887,0.19804685495456453,0.5918003565062389,0.1848615994361908,0.011910546290520591,25,0.6456105470684784,0.6103496247337061,0.6525096525096529,0.6039059331715966,0.028261616572057294,0.5081274748110982,3,2.0,2.0,2.0,4.0,4.0
244,Cosine Similarity,0.19246186279363856,0.19803670547199728,0.5918003565062389,0.18488817845733013,0.00597507730191968,25,0.6452676109248073,0.6102856745167756,0.6525096525096529,0.6040878807608769,0.0,0.5024301637424226,4,3.0,3.0,2.0,2.0,5.0
244,Subspace-oriented Representational Analysis,0.11329823035673402,0.10117880393775176,0.5164884135472371,0.09664263139476274,0.21599381326019473,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
245,Attention Entropy Analysis,0.23757518718928644,0.24621573129628346,0.6493055555555556,0.23183302978624698,0.1036761692641104,24,1.0,1.0,1.0,1.0,0.4560579985963494,0.8912115997192698,1,1.0,1.0,1.0,1.0,3.0
245,Layer-wise Activation Distance,0.21042178016364677,0.16797085436723558,0.5962301587301587,0.15906536625991113,0.10591994612477447,25,0.7388229162916552,0.38086598405888017,0.061403508771929585,0.368678697531668,0.46651727087877753,0.4032576755065821,2,4.0,3.0,2.0,3.0,2.0
245,CKA Similarity,0.2130024535082027,0.16806064450324612,0.5962301587301587,0.15912790347740294,0.011643213423073175,25,0.7636453165708741,0.38157647309895515,0.061403508771929585,0.3692212610232851,0.02705021222796438,0.32057935433860163,3,3.0,2.0,2.0,2.0,4.0
245,Cosine Similarity,0.21305018568643067,0.16797085436723558,0.5962301587301587,0.15906536625991113,0.005840262832033759,25,0.7641044321101084,0.38086598405888017,0.061403508771929585,0.368678697531668,0.0,0.3150105244945172,4,2.0,3.0,2.0,3.0,5.0
245,Subspace-oriented Representational Analysis,0.13360968363093537,0.11983779870908567,0.5927579365079365,0.11657054261556264,0.22036540378602423,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
246,Attention Entropy Analysis,0.21758327266537575,0.24896525721466672,0.5980392156862745,0.23403466585429042,0.09720827804021231,24,1.0,1.0,1.0,1.0,0.4282811533990416,0.8856562306798083,1,1.0,1.0,1.0,1.0,3.0
246,Subspace-oriented Representational Analysis,0.1301838236023218,0.13800206288691877,0.5057932263814616,0.13310338677659722,0.21918249644128246,25,0.0,0.0,0.0,0.0,1.0,0.2,2,5.0,5.0,5.0,5.0,1.0
246,Layer-wise Activation Distance,0.1626799003769277,0.14425882451520775,0.5066844919786095,0.13553229313879248,0.10566435119419051,25,0.37181100250599686,0.05638591846778137,0.009661835748791904,0.024064951761144048,0.4679165489255714,0.1859680514818571,3,4.0,3.0,2.0,3.0,2.0
246,CKA Similarity,0.1667085624582784,0.14434610380672683,0.5066844919786095,0.13560502766672475,0.011635523595308702,25,0.41790582489376993,0.05717247920125564,0.009661835748791904,0.02478558592526956,0.02718363366877297,0.10734187188757201,4,3.0,2.0,2.0,2.0,4.0
246,Cosine Similarity,0.16676590204219607,0.14425882451520775,0.5066844919786095,0.13553229313879248,0.005835990328629716,25,0.41856188834190805,0.05638591846778137,0.009661835748791904,0.024064951761144048,0.0,0.10173491886392508,5,2.0,3.0,2.0,3.0,5.0
247,Attention Entropy Analysis,0.21434415203478016,0.28721156533882825,0.5813301282051282,0.26850380167995125,0.10682187512293942,24,1.0,1.0,0.9139784946236563,1.0,0.46217339531162177,0.8752303779870557,1,1.0,1.0,4.0,1.0,3.0
247,Layer-wise Activation Distance,0.20789082700281852,0.20187182125354883,0.5845352564102564,0.18869251391059474,0.10870388320739924,25,0.927990967327571,0.3045834119177142,1.0,0.28967027764139097,0.4708163603749204,0.5986122034523194,2,4.0,3.0,1.0,3.0,2.0
247,CKA Similarity,0.20812889865757844,0.20205320168172303,0.5845352564102564,0.18882029954348126,0.012324128760734469,25,0.9306474753263283,0.3060614449239974,1.0,0.29080758460218087,0.028200381532876465,0.5111433772770766,3,2.0,2.0,1.0,2.0,4.0
247,Cosine Similarity,0.2081286161695035,0.20187182125354883,0.5845352564102564,0.18869251391059474,0.0061834877144001585,25,0.9306443232004217,0.3045834119177142,1.0,0.28967027764139097,0.0,0.5049796025519053,4,3.0,3.0,1.0,3.0,5.0
247,Subspace-oriented Representational Analysis,0.12472588065321626,0.16449412438646846,0.547275641025641,0.15614571605128333,0.22393377024782796,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
248,Attention Entropy Analysis,0.2222028888610228,0.240875300670272,0.597377367654201,0.2264048275852438,0.09776689812267718,24,1.0,1.0,1.0,1.0,0.4177007080489753,0.883540141609795,1,1.0,1.0,1.0,1.0,3.0
248,Layer-wise Activation Distance,0.16404780700877622,0.14413398577578815,0.5478387566779991,0.1348411863331489,0.10697053884893762,25,0.43495425946414806,0.3163207569852533,0.17073170731707407,0.2962332931806041,0.4595693953523693,0.3355618824598897,2,2.0,2.0,2.0,2.0,2.0
248,CKA Similarity,0.1593413555242786,0.14412856665969387,0.5478387566779991,0.13482108905085177,0.01185662463049236,25,0.3892254894297323,0.3162824596229197,0.17073170731707407,0.2960788235900018,0.02688249990985456,0.23984019597391643,3,3.0,4.0,2.0,4.0,4.0
248,Cosine Similarity,0.15926551645101764,0.14413398577578815,0.5478387566779991,0.1348411863331489,0.005947271198865332,25,0.3884886226943165,0.3163207569852533,0.17073170731707407,0.2962332931806041,0.0,0.2343548760354496,4,4.0,2.0,2.0,2.0,5.0
248,Subspace-oriented Representational Analysis,0.11928187259586849,0.09937427386142214,0.537639630888781,0.09629972263376388,0.22576884476690923,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
249,Attention Entropy Analysis,0.18643729441953538,0.2475285258655624,0.6329166666666667,0.23460281627780374,0.09990692999122514,24,1.0,1.0,1.0,1.0,0.45178021149023384,0.8903560422980468,1,1.0,1.0,1.0,1.0,3.0
249,Layer-wise Activation Distance,0.17639112864976642,0.18692858781739455,0.5754166666666667,0.1776864845769887,0.10353217974938815,25,0.9007684196076096,0.5588013736577381,0.46923076923076956,0.5534369317120669,0.4691410466833943,0.5902757081783158,2,4.0,3.0,2.0,3.0,2.0
249,CKA Similarity,0.18068607834897815,0.18703685622615215,0.5754166666666667,0.17777623531409262,0.011101545555708187,25,0.9431920323695164,0.5595896231965767,0.46923076923076956,0.5541411121000951,0.026503128172396345,0.5105313330138708,3,3.0,2.0,2.0,2.0,4.0
249,Cosine Similarity,0.180745203048538,0.18692858781739455,0.5754166666666667,0.1776864845769887,0.005567223161161426,25,0.943776039991131,0.5588013736577381,0.46923076923076956,0.5534369317120669,0.0,0.5050490229183411,4,2.0,3.0,2.0,3.0,5.0
249,Subspace-oriented Representational Analysis,0.08519769176437751,0.11017556411550207,0.5245833333333333,0.10714863176804318,0.21438492794481384,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
250,Attention Entropy Analysis,0.21491910694925062,0.23533455095286046,0.50390625,0.22043621482621928,0.10002881464044192,24,1.0,1.0,0.0,1.0,0.4522630378319578,0.6904526075663916,1,1.0,1.0,5.0,1.0,3.0
250,Layer-wise Activation Distance,0.18285428454194153,0.16543865185475629,0.5269097222222222,0.15556327534060396,0.10461175203144998,25,0.6998415342589143,0.42098438274114325,0.45299145299145277,0.4134740429621302,0.4742275675195103,0.4923037960946302,2,4.0,3.0,2.0,3.0,2.0
250,CKA Similarity,0.18733458682523677,0.16549734686972686,0.5269097222222222,0.1555749706143115,0.011293829305551284,25,0.7417815968710696,0.4214706105565335,0.45299145299145277,0.41357978168244286,0.02698508759488739,0.41136170593927723,3,3.0,2.0,2.0,2.0,4.0
250,Cosine Similarity,0.18735799474060288,0.16543865185475629,0.5269097222222222,0.15556327534060396,0.005663343759196835,25,0.7420007181209315,0.42098438274114325,0.45299145299145277,0.4134740429621302,0.0,0.4058901193631315,4,2.0,3.0,2.0,3.0,5.0
250,Subspace-oriented Representational Analysis,0.108092793294756,0.11461950110843412,0.5546875,0.10983081244429757,0.21431508619123563,25,0.0,0.0,1.0,0.0,1.0,0.4,5,5.0,5.0,1.0,5.0,1.0
251,Attention Entropy Analysis,0.20626558565643302,0.25589749546413776,0.6417846417846418,0.23742663604953532,0.10114916746040224,24,1.0,1.0,1.0,1.0,0.431906218073358,0.8863812436146716,1,1.0,1.0,1.0,1.0,3.0
251,Layer-wise Activation Distance,0.1569768162353751,0.15598536035805563,0.6151866151866152,0.1448412061604883,0.10631441292490736,25,0.42524223835056574,0.12388687911062893,0.7876712328767127,0.07469539872259162,0.4553293291638091,0.3733650156448616,2,4.0,3.0,2.0,3.0,2.0
251,CKA Similarity,0.16120092990496787,0.1560928085179929,0.6151866151866152,0.14490708777003514,0.011773435773479715,25,0.4744997496701861,0.12482907439688229,0.7876712328767127,0.07535382366619574,0.026609372748367964,0.297792650671669,3,3.0,2.0,2.0,2.0,4.0
251,Cosine Similarity,0.16124448158550367,0.15598536035805563,0.6151866151866152,0.1448412061604883,0.005905558471823341,25,0.4750076070728936,0.12388687911062893,0.7876712328767127,0.07469539872259162,0.0,0.2922522235565653,4,2.0,3.0,2.0,3.0,5.0
251,Subspace-oriented Representational Analysis,0.12050985914025777,0.1418572731185826,0.5165165165165164,0.13736722884327016,0.22642474759913073,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
252,Attention Entropy Analysis,0.24889876287068946,0.2915714351514317,0.6176470588235294,0.27488133874383136,0.108137906476423,24,1.0,1.0,1.0,1.0,0.47492510793665826,0.8949850215873317,1,1.0,1.0,1.0,1.0,2.0
252,Layer-wise Activation Distance,0.23654694270591675,0.20458952269323474,0.5984848484848484,0.19196417795706092,0.10776251087786592,25,0.8713217788429514,0.1965301054464758,0.8130434782608685,0.17824794113826567,0.4731781808276204,0.5064642969032364,2,4.0,3.0,2.0,3.0,3.0
252,CKA Similarity,0.24165440866013185,0.2046288095755418,0.5984848484848484,0.19200927925207953,0.012121995052960055,25,0.9245301015712057,0.1968930064944352,0.8130434782608685,0.17869491835850823,0.028109004579715685,0.4282541018529467,3,3.0,2.0,2.0,2.0,4.0
252,Cosine Similarity,0.2417095895588366,0.20458952269323474,0.5984848484848484,0.19196417795706092,0.00608167628725154,25,0.9251049625870279,0.1965301054464758,0.8130434782608685,0.17824794113826567,0.0,0.4225852974865276,4,2.0,3.0,2.0,3.0,5.0
252,Subspace-oriented Representational Analysis,0.15290878062110885,0.18331359867514224,0.5151515151515151,0.17397844486897482,0.22097077876608473,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
253,Attention Entropy Analysis,0.22354309752606888,0.23227125499519158,0.5460495558672276,0.2175593261974517,0.09553223350335409,24,1.0,1.0,0.20930232558138892,1.0,0.4126377866418136,0.7243880224446405,1,1.0,1.0,4.0,1.0,3.0
253,Layer-wise Activation Distance,0.2007061706513901,0.15880081523344916,0.5619448340345956,0.14996870561284392,0.10397753792279325,25,0.7622136598042089,0.2457822503221405,1.0,0.2268694449153557,0.45139377599883374,0.5372518262081079,2,4.0,3.0,1.0,3.0,2.0
253,CKA Similarity,0.20256717190939905,0.15899922885517173,0.5619448340345956,0.15013017993819305,0.011194895991593491,25,0.7815910778197813,0.2478190841258624,1.0,0.22871645761784776,0.025608877715607166,0.45674709945581987,3,3.0,2.0,1.0,2.0,4.0
253,Cosine Similarity,0.2025803793700438,0.15880081523344916,0.5619448340345956,0.14996870561284392,0.005614474184884562,25,0.7817285986756841,0.2457822503221405,1.0,0.2268694449153557,0.0,0.45087605878263604,4,2.0,3.0,1.0,3.0,5.0
253,Subspace-oriented Representational Analysis,0.12750340552410167,0.13485848554880422,0.5418419822346892,0.1301347377626979,0.22352413304150742,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
254,Attention Entropy Analysis,0.22501016715188651,0.23098306573816302,0.5622157916494419,0.2162755622694247,0.09917949501075658,24,1.0,1.0,0.2884615384615383,1.0,0.4306724762278621,0.7438268029378801,1,1.0,1.0,2.0,1.0,3.0
254,Layer-wise Activation Distance,0.19918582751436542,0.1900189861281623,0.5436130632492766,0.18104720611627695,0.10479658724659373,25,0.7832243168127675,0.6576620473167267,0.0,0.6824465940816818,0.456552654498056,0.5159771225418465,2,2.0,2.0,3.0,2.0,2.0
254,CKA Similarity,0.19849689906669507,0.18993026071783828,0.5436130632492766,0.18096693182665144,0.011375013385109226,25,0.7774412866556721,0.656920566594824,0.0,0.6817229902334797,0.026122302937882456,0.4284414292843716,3,3.0,4.0,3.0,4.0,4.0
254,Cosine Similarity,0.1984711325825786,0.1900189861281623,0.5436130632492766,0.18104720611627695,0.005705369865552968,25,0.7772249966255654,0.6576620473167267,0.0,0.6824465940816818,0.0,0.4234667276047948,4,4.0,2.0,3.0,2.0,5.0
254,Subspace-oriented Representational Analysis,0.10588084758140583,0.11132329886475364,0.608102521703183,0.10533877023196414,0.2227476242578395,25,0.0,0.0,1.0,0.0,1.0,0.4,5,5.0,5.0,1.0,5.0,1.0
255,Attention Entropy Analysis,0.23976065923229328,0.2811734091316932,0.7172557172557172,0.2648502878065108,0.0966850999332649,24,1.0,1.0,0.9939939939939941,1.0,0.4276828486013703,0.8843353685190729,1,1.0,1.0,4.0,1.0,3.0
255,Layer-wise Activation Distance,0.18321277844710257,0.1850953823831635,0.7182952182952183,0.17374576335848974,0.1017577708723419,25,0.55006797667028,0.5020633277964819,1.0,0.4941118764013983,0.451447471560181,0.5995381304856682,2,2.0,2.0,1.0,2.0,2.0
255,CKA Similarity,0.17961264829277676,0.18506934946150724,0.7182952182952183,0.17370128002619506,0.010756197181451864,25,0.5214229802160475,0.501928408847624,1.0,0.49386486792797385,0.025120175073661946,0.5084672864130615,3,3.0,4.0,1.0,4.0,4.0
255,Cosine Similarity,0.179569852426234,0.1850953823831635,0.7182952182952183,0.17374576335848974,0.00539417724528249,25,0.521082468236529,0.5020633277964819,1.0,0.4941118764013983,0.0,0.5034515344868818,4,4.0,2.0,1.0,2.0,5.0
255,Subspace-oriented Representational Analysis,0.11407971666077245,0.08822110794175313,0.5452182952182952,0.08476200306885957,0.2188488972241793,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
256,Attention Entropy Analysis,0.24429903488326665,0.26228355944324816,0.6700294241277848,0.24406261584506722,0.09737290160068936,24,1.0,1.0,1.0,1.0,0.4257838021493582,0.8851567604298717,1,1.0,1.0,1.0,1.0,3.0
256,Layer-wise Activation Distance,0.21678720660737236,0.18046781108371918,0.6065573770491803,0.16810430742696955,0.10367742175744922,25,0.830222951395223,0.516947156770583,0.620603015075377,0.5068586559231911,0.455028856305404,0.5859321270939556,2,2.0,3.0,2.0,3.0,2.0
256,CKA Similarity,0.21507517726429987,0.1806213115119724,0.6065573770491803,0.1682210006916886,0.011134396637184655,25,0.8196579214714826,0.5178534470605503,0.620603015075377,0.5076162593323075,0.025745466909852976,0.49829522196991405,3,3.0,2.0,2.0,2.0,4.0
256,Cosine Similarity,0.21506391833374996,0.18046781108371918,0.6065573770491803,0.16810430742696955,0.005584302107959537,25,0.8195884419741539,0.516947156770583,0.620603015075377,0.5068586559231911,0.0,0.492799453948661,4,4.0,3.0,2.0,3.0,5.0
256,Subspace-oriented Representational Analysis,0.08225222995889268,0.09291130647697772,0.5027322404371585,0.09003312849738533,0.22115990416088083,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
257,Attention Entropy Analysis,0.18166247301221775,0.2284996295774648,0.5297113752122241,0.21482334224059965,0.10042748616283062,24,1.0,1.0,0.4112149532710279,1.0,0.43746697313474386,0.7697363852811544,1,1.0,1.0,2.0,1.0,3.0
257,Subspace-oriented Representational Analysis,0.10680065933393915,0.12004807712654735,0.5564516129032258,0.11638417325184969,0.2224565328736864,25,0.0,0.0,1.0,0.0,1.0,0.4,2,5.0,5.0,1.0,5.0,1.0
257,Layer-wise Activation Distance,0.13195129668842207,0.12681318730656688,0.5110356536502547,0.1196164121555577,0.10320900114610262,25,0.3359608339515886,0.062379099488513605,0.0,0.03283488612218378,0.4502892813063266,0.17629282017372253,3,4.0,3.0,3.0,3.0,2.0
257,CKA Similarity,0.13403236865356818,0.12705617374164083,0.5110356536502547,0.11983531236312057,0.011025656227987313,25,0.363759679088972,0.06461960623629778,0.0,0.03505859655992522,0.025339833276768534,0.09775554303239271,4,2.0,2.0,3.0,2.0,4.0
257,Cosine Similarity,0.13400951982411038,0.12681318730656688,0.5110356536502547,0.1196164121555577,0.005528742178678061,25,0.3634544656786211,0.062379099488513605,0.0,0.03283488612218378,0.0,0.0917336902578637,5,3.0,3.0,3.0,3.0,5.0
258,Attention Entropy Analysis,0.19220620986787035,0.2181042616185128,0.517531556802244,0.20584323590252065,0.10230959632753193,24,1.0,1.0,0.15328467153284644,1.0,0.43777566011718394,0.718212066330006,1,1.0,1.0,2.0,1.0,3.0
258,Subspace-oriented Representational Analysis,0.09590871090549045,0.08634653785935015,0.5717625058438522,0.08347188276655836,0.22615863647999143,25,0.0,0.0,1.0,0.0,1.0,0.4,2,5.0,5.0,1.0,5.0,1.0
258,Layer-wise Activation Distance,0.1748304520547353,0.13272621327035064,0.5077138849929874,0.1254555411583327,0.10603924448186383,25,0.8195616916289471,0.3520072606580316,0.0,0.34308404145149773,0.4547067479074736,0.39387194832919004,3,4.0,3.0,3.0,3.0,2.0
258,CKA Similarity,0.1812698332185478,0.13276824872192,0.5077138849929874,0.1254924310721895,0.011711900344677733,25,0.8864313531798473,0.3523262966156215,0.0,0.34338550019091196,0.026498917429786238,0.32172841348323344,4,3.0,2.0,3.0,2.0,4.0
258,Cosine Similarity,0.18136809153136998,0.13272621327035064,0.5077138849929874,0.1254555411583327,0.00587461217347842,25,0.887451715223316,0.3520072606580316,0.0,0.34308404145149773,0.0,0.31650860346656906,5,2.0,3.0,3.0,3.0,5.0
259,Attention Entropy Analysis,0.20522205052155998,0.24321202598969438,0.6054230949041608,0.2270133609477166,0.10310643689129233,24,1.0,1.0,1.0,1.0,0.4625913167293393,0.8925182633458679,1,1.0,1.0,1.0,1.0,3.0
259,Subspace-oriented Representational Analysis,0.1044471077203807,0.09804580069685925,0.6040205703599812,0.0945245806701816,0.216029644437445,25,0.0,0.0,0.9808917197452225,0.0,1.0,0.3961783439490445,2,5.0,5.0,2.0,5.0,1.0
259,Layer-wise Activation Distance,0.13504167638455145,0.12081933392598501,0.5320243104254325,0.11301840082624899,0.10615429382969306,25,0.3035930144314875,0.15687900669171548,0.0,0.1395878210768254,0.4770962605726484,0.21543122055453537,3,4.0,3.0,3.0,3.0,2.0
259,CKA Similarity,0.14067756974050682,0.12102914003860943,0.5320243104254325,0.11319505535701328,0.01177022863687137,25,0.35951855702469476,0.15832428855532518,0.0,0.140921175723115,0.027916527732738994,0.13733610980717478,4,3.0,2.0,3.0,2.0,4.0
259,Cosine Similarity,0.1407169319946509,0.12081933392598501,0.5320243104254325,0.11301840082624899,0.00590425744350246,25,0.3599091526732752,0.15687900669171548,0.0,0.1395878210768254,0.0,0.13127519608836322,5,2.0,3.0,3.0,3.0,5.0
260,Attention Entropy Analysis,0.2061906095631166,0.24017681833008495,0.6518429487179487,0.2236337017406422,0.10407344276862995,24,1.0,1.0,1.0,1.0,0.46244346323782676,0.8924886926475655,1,1.0,1.0,1.0,1.0,2.0
260,Layer-wise Activation Distance,0.14223864747868242,0.1564977280500914,0.561298076923077,0.1447188133963566,0.10354722309993446,25,0.2597903670068075,0.4148005553005521,0.0,0.39511379557720167,0.45997280739421087,0.30593550505575445,2,4.0,3.0,3.0,3.0,3.0
260,Subspace-oriented Representational Analysis,0.11979351442422866,0.09718438893198425,0.5909455128205128,0.09317133085620664,0.21856645214952805,25,0.0,0.0,0.32743362831858325,0.0,1.0,0.26548672566371667,3,5.0,5.0,2.0,5.0,1.0
260,CKA Similarity,0.14785066831256347,0.15655139091952777,0.561298076923077,0.1447669415313147,0.011123800263540429,25,0.32474649573844394,0.4151758399898342,0.0,0.3954826999182146,0.026035265143470085,0.23228806015799258,4,3.0,2.0,3.0,2.0,4.0
260,Cosine Similarity,0.14788102255255509,0.1564977280500914,0.561298076923077,0.1447188133963566,0.00557860519576231,25,0.325097829772798,0.4148005553005521,0.0,0.39511379557720167,0.0,0.22700243613011034,5,2.0,3.0,3.0,3.0,5.0
261,Attention Entropy Analysis,0.20874614145886533,0.26292971213889865,0.6060291060291061,0.2457086437626872,0.10104613839124271,24,1.0,1.0,1.0,1.0,0.4454482175990689,0.8890896435198139,1,1.0,1.0,1.0,1.0,3.0
261,Layer-wise Activation Distance,0.17935941764713384,0.16245604637108121,0.5062370062370063,0.15079216488992203,0.1026069207759526,25,0.7207699895668214,0.2543230753405995,0.0,0.22615334932561718,0.45272440359935423,0.3307941635664785,2,4.0,3.0,3.0,3.0,2.0
261,CKA Similarity,0.18437707574862772,0.16261698548407183,0.5062370062370063,0.1509099749071739,0.01095773904995847,25,0.7684473262106201,0.25551750357127223,0.0,0.22711384520946107,0.02546657474050323,0.2553090499463713,3,3.0,2.0,3.0,2.0,4.0
261,Cosine Similarity,0.1844471295675019,0.16245604637108121,0.5062370062370063,0.15079216488992203,0.005495017061774492,25,0.769112971306019,0.2543230753405995,0.0,0.22615334932561718,0.0,0.2499178791944471,4,2.0,3.0,3.0,3.0,5.0
261,Subspace-oriented Representational Analysis,0.10350414484774569,0.1281881606101178,0.527027027027027,0.12305323291345956,0.22000058146717566,25,0.0,0.0,0.20833333333333223,0.0,1.0,0.24166666666666642,5,5.0,5.0,2.0,5.0,1.0
262,Attention Entropy Analysis,0.2051797257960876,0.23674834728546962,0.6007130124777184,0.22051510986248327,0.0986638980153223,24,1.0,1.0,0.176470588235295,1.0,0.4278383408187614,0.7208617858108113,1,1.0,1.0,4.0,1.0,3.0
262,Layer-wise Activation Distance,0.19947882075302956,0.15100220138858134,0.6194295900178253,0.14136881518242372,0.1035316171111643,25,0.940872899944446,0.3431614625295051,1.0,0.33025467107875695,0.45021710088108147,0.612901226886758,2,4.0,3.0,1.0,3.0,2.0
262,CKA Similarity,0.1999646902112301,0.15110632685544803,0.6194295900178253,0.1414440544090496,0.011170423810178201,25,0.9459121089563454,0.34395909160839566,1.0,0.33089135433459393,0.02559749090442913,0.5292720091607528,3,2.0,2.0,1.0,2.0,4.0
262,Cosine Similarity,0.19995687181293478,0.15100220138858134,0.6194295900178253,0.14136881518242372,0.0056025820292152145,25,0.9458310202143317,0.3431614625295051,1.0,0.33025467107875695,0.0,0.5238494307645187,4,3.0,3.0,1.0,3.0,5.0
262,Subspace-oriented Representational Analysis,0.10876192350743077,0.10620462762629845,0.5967023172905526,0.1023413932834662,0.22311772059303372,25,0.0,0.0,0.0,0.0,1.0,0.2,5,5.0,5.0,5.0,5.0,1.0
263,Attention Entropy Analysis,0.2012641987389625,0.23031157264941327,0.618095238095238,0.21765913801230694,0.09819493064986685,24,1.0,1.0,1.0,1.0,0.4287457820753459,0.8857491564150692,1,1.0,1.0,1.0,1.0,3.0
263,Layer-wise Activation Distance,0.1822772623862302,0.14150629613582746,0.5404761904761906,0.13415639737722693,0.1030461708917915,25,0.8262863106698021,0.3202980769662268,0.0,0.31013934052375297,0.4511907136401833,0.38158288835999304,2,4.0,3.0,3.0,3.0,2.0
